mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
4,"After you cast a spell on this minion, summon a 1/1 Plant and cast another copy on it.",3.0,3.0,['Neutral'],Legendary,3.8,,
1,Choose a minion. Destroy it after you play a card copied from the opponent.,,,['Priest'],Rare,2.8,,Shadow
6,Battlecry: Discover a card in each player's hand and swap them.,4.0,4.0,['Neutral'],Legendary,4.3,,
4,"Taunt
Deathrattle: Gain 5 Armor.",3.0,5.0,['Druid'],Common,3.9,['Beast'],
6,"Taunt

Costs (1) less for each Totem you've summoned this game.",5.0,5.0,['Shaman'],Rare,4.7,,
6,Draw a card. Add 2 extra copies of it to your hand.,,,['Rogue'],Rare,2.7,,
4,Rush. Deathrattle: Go Dormant. Cast a Fire spell to revive Thori'belore!,4.0,4.0,['Warrior'],Legendary,3.7,"['Elemental', 'Beast']",
2,Summon two 1/2 Turtles with Taunt.,,,['Druid'],Common,3.7,,Nature
1,Finale: The next Beast you summon gets +1/+1.,1.0,3.0,['Hunter'],Common,3.9,['Quilboar'],
2,Copy 2 cards in your opponent's deck and add them to your hand.,,,['Priest'],Common,4.0,,Shadow
5,Battlecry: Transform your minions into random ones that cost (2) more.,,,['Shaman'],Legendary,4.4,,
3,Windfury,2.0,3.0,['Neutral'],Common,1.9,,
2,Discover a spell from your deck.,,,['Priest'],Rare,4.4,,Shadow
1,"Deal 2 damage to a minion. If it dies, add a temporary copy of this card to your hand.",,,"['Hunter', 'Demon Hunter']",Rare,3.6,,
5,Inspire: Give your Totems +2 Attack.,3.0,6.0,['Shaman'],Rare,4.4,,
3,"Battlecry: If you played an Elemental Last turn, Adapt.",3.0,3.0,['Neutral'],Common,3.1,['Beast'],
4,"After you play a card with Overload, summon two 1/1 Sparks with Rush.",3.0,6.0,['Shaman'],Epic,4.1,['Elemental'],
6,"Battlecry: Remove the top 5 cards from your deck.

Corrupt: Your opponent's deck instead.",8.0,8.0,['Warlock'],Legendary,4.7,['Demon'],
3,"Deathrattle: Shuffle 3 Tickets into your deck. When drawn, summon a 3/3 Plush Bear.",4.0,3.0,['Rogue'],Rare,3.7,,
4,Overkill: Draw 2 cards.,5.0,3.0,['Neutral'],Common,2.8,['Pirate'],
4,Deathrattle: Deal 5 damage to your minions.,5.0,6.0,['Neutral'],Rare,1.8,,
8,Battlecry: Deal 5 damage. Gain 8 Armor.,5.0,8.0,['Warrior'],Common,3.0,['Elemental'],
3,"Lifesteal

Deal 4 damage to a minion.",,,['Shaman'],Common,3.2,,Nature
8,"Lifesteal

Deal 3 damage to all minions.",,,['Shaman'],Common,3.7,,Nature
4,"Battlecry: Dredge. 

If it's a Murloc, summon a 2/2 copy of it.",4.0,4.0,['Shaman'],Common,4.0,['Murloc'],
3,Secrets can't be revealed.,2.0,5.0,['Neutral'],Epic,2.4,,
4,Deathrattle: Summon 1 5/5 Ancient. (Play cards that cost (5) or more while equipped to improve!),2.0,,['Druid'],Epic,3.6,,
1,Your other Beasts have +1 Attack.,1.0,1.0,['Hunter'],,2.7,['Beast'],
3,Your hero is Immune until your next turn.,,,['Paladin'],Common,4.2,,
5,Destroy a minion. Invoke Galakrond.,,,['Priest'],Rare,4.3,,
3,"Battlecry: Until the end of your next turn, Dragons you summon gain Taunt and Divine Shield.",3.0,4.0,['Paladin'],Epic,4.1,['Dragon'],
4,Give your weapon +3 Attack. Combo: Give a random friendly minion +3 Attack.,,,['Rogue'],Common,4.5,,
3,"Battlecry: If you have a Mech, gain +1/+1 and add a Spare Part to your hand.",3.0,3.0,['Neutral'],Common,4.2,,
3,Battlecry: Transform another random minion into a 5/5 Devilsaur or a 1/1 Squirrel.,3.0,3.0,['Neutral'],Legendary,2.5,,
2,"Whenever you discard a card, gain +1/+1.",3.0,2.0,['Warlock'],Rare,2.6,['Demon'],
6,Summon four random 5-Cost minions. Make them 2/2.,,,['Shaman'],Epic,3.7,,
2,"At the start of your turn, draw a Murloc.",1.0,3.0,['Shaman'],Rare,2.7,,
8,Summon 7 Murlocs from your deck.,,,['Paladin'],Epic,3.2,,
8,Divine Shield. Taunt. Deathrattle: Equip a 5/3 Ashbringer.,6.0,6.0,['Paladin'],Legendary,4.8,,
6,"Summon an Animal Companion, or 2 if your deck has no minions.",,,['Hunter'],Epic,1.6,,
2,"Your minions cost (2) less this turn, but not less than (1).",,,['Warrior'],Rare,3.9,,
2,"Taunt
Battlecry: If you're ho lding a Nature spell, gain +2 Health.",2.0,2.0,['Neutral'],Common,3.8,['Beast'],
1,"Choose a minion. Shuffle 1 copy of it into your deck.

(Upgrades each turn!)",,,['Rogue'],Rare,4.0,,
6,Battlecry: Add a random Legendary minion from the past to your hand.,5.0,5.0,['Mage'],Legendary,3.3,,
4,"Battlecry: If you played an Elemental last turn, gain Taunt and Divine Shield.",3.0,5.0,['Neutral'],Rare,4.5,,
5,Battlecry: Draw two 1-Cost minions from your deck.,3.0,5.0,['Hunter'],Rare,3.6,,
4,Summon two 2/2 Zombies with Taunt. Spend 4 Corpses to give them Reborn.,,,['Death Knight'],Rare,3.4,,Shadow
5,Battlecry: Add a random Deathrattle minion that died this game to your hand.,5.0,3.0,['Neutral'],Epic,2.7,,
4,Deathrattle: Add a Coin to your hand.,5.0,4.0,['Rogue'],Common,4.6,,
4,Battlecry: Discover a Beast.,3.0,3.0,['Neutral'],Common,3.5,['Beast'],
8,"Taunt
Battlecry: Summon a copy of this minion.",3.0,6.0,['Warrior'],Rare,4.2,['Mech'],
1,Add a random Mage spell to your hand.,,,['Mage'],Common,2.0,,Arcane
3,Shuffle 1-Cost copies of cards in your hand into your deck then discard your hand.,,,['Warlock'],Epic,2.3,,
5,"Both player's decks are swapped.

Finale: Draw a card.",4.0,6.0,['Neutral'],Legendary,3.6,['Pirate'],
2,"Deal 3 damage.

Honorable Kill: Discover a spell from another class.",,,['Rogue'],Common,2.3,,
3,"At the start of your turn, set this minon's Attack to 4.",0.0,4.0,['Neutral'],Common,1.7,,
7,"Battlecry: For the rest of the game, after you cast a Nature spell, summon a 3/3 Whelp with Rush.",5.0,5.0,['Druid'],Legendary,4.5,['Dragon'],
5,Dredge. Reveal it and deal damage equal to its cost to all minions.,,,"['Hunter', 'Demon Hunter']",Rare,3.0,,
0,Swap a minion's Attack and Health.,,,['Priest'],Common,4.0,,
8,"Battlecry: For each enemy minion, randomly gain Rush, Divine Shield, or Windfury.",6.0,10.0,['Shaman'],Rare,2.4,,
4,"Deal 8 damage to a minion. If you played a spell last turn, this costs (3) less.",,,['Shaman'],Rare,4.2,,Nature
2,Battlecry: Add a random minion with 5 or more Attack to your hand.,2.0,2.0,['Druid'],Common,4.0,,
8,Battlecry: Discover a a spell in your deck and cast it with random targets.,5.0,5.0,['Mage'],Epic,3.5,,
8,Battlecry: Discover a spell and cast it with random targets.,5.0,4.0,['Neutral'],Epic,2.0,,
4,"Taunt
Deathrattle: Give a random friendly minion +1/+1.",2.0,6.0,['Priest'],Common,3.8,,
6,Battlecry and Deathrattle: Add a Spare Part card to your hand.,5.0,7.0,['Neutral'],Legendary,3.4,,
4,"Taunt
Battlecry: Destroy your totems. Gain +2/+2 for each destroyed.",2.0,3.0,['Shaman'],Epic,2.8,['Beast'],
2,Overload: (1),3.0,4.0,['Shaman'],Common,4.7,['Totem'],
5,"Deathrattle: Summon all four basic Totems.

Overload: (1)",5.0,5.0,['Shaman'],Epic,3.6,['Totem'],
1,"Choose a basic Totem and summon it.

Infuse (3 Totems): Summon all 4 instead.",,,['Shaman'],Common,3.4,,
0,Give your Totems +2 Health.,,,['Shaman'],,1.9,,
3,"Give a minion +2/+2. If it's a Totem, summon a copy of it.",,,['Shaman'],Common,2.6,,
1,"Deal 2 damage.

Overkill: Summon a basic Totem.",,,['Shaman'],Common,3.2,,
0,Give your Totems +2 Attack.,,,['Shaman'],Common,2.3,,Nature
1,"Deal 2 damage to a minion. If it dies, restore 3 Health to your hero.",,,['Warlock'],Rare,4.3,,Shadow
1,Battlecry: Your next Hero Power costs (0).,1.0,1.0,['Neutral'],Common,4.0,,
1,Taunt,2.0,1.0,['Neutral'],Common,2.1,,
4,Inspire: Restore 2 Health to your hero.,1.0,8.0,['Neutral'],Common,2.8,,
4,"Battlecry: If you control at least 2 other minions, gain +2/+2.",4.0,4.0,['Neutral'],Common,2.4,,
1,Battlecry: Draw a Rush minion from your deck.,1.0,2.0,['Warrior'],Epic,4.7,,
1,Battlecry: Give a friendly Murloc Poisonous.,1.0,2.0,['Neutral'],Common,4.5,['Murloc'],
2,"Deal 2 damage to a minion. If it survives, give it Poisonous.",,,['Hunter'],Epic,2.5,,Nature
1,"Sidequest: Use your Hero Power three times.

Reward: Summon three 1/1 Leper Gnomes.",,,['Hunter'],Epic,3.2,,
3,Battlecry: Remove 1 Durability from your opponent's weapon.,4.0,3.0,['Neutral'],Common,2.3,,
2,Battlecry: Give your weapon +1 Attack.,2.0,2.0,['Neutral'],Common,3.5,,
4,"Whenever you play a minion that costs (1), give it Poisonous.",2.0,4.0,['Hunter'],Epic,3.1,,
1,Discover a card from your deck.,,,['Hunter'],Rare,3.2,,
6,"Whenever your opponent casts a spell, gain a copy of it and give them a Coin.",5.0,8.0,['Rogue'],Legendary,3.1,,
1,"Discover a Taunt minion. If you play it this turn, repeat this.",,,['Warrior'],Rare,3.5,,
5,"Rush. After this attacks and kills a minion, excess damage hits the enemy hero.",5.0,5.0,['Hunter'],Rare,3.5,,
2,This has different effects based on which game board you're on.,2.0,2.0,['Neutral'],Epic,3.5,,
5,Battlecry: Choose an enemy minion. Swap it with a random one in their deck.,4.0,4.0,['Neutral'],Rare,2.4,,
2,"Whenever you draw a card, transform it into a random Legendary minion.",2.0,3.0,['Neutral'],Epic,2.8,,
3,"Tradeable
Battlecry: Gain +1/+1 for each other friendly minion you control.",2.0,3.0,['Neutral'],Common,3.2,,
4,"Divine Shield
Battlecry: Restore 3 Health.",3.0,2.0,['Neutral'],Common,2.3,,
3,Choose a friendly minion and give it to your opponent.,,,['Warlock'],Epic,3.4,,
3,"Taunt
Deathrattle: Draw a card.",1.0,5.0,['Neutral'],Common,2.9,['Naga'],
9,Restore all characters to full Health.,,,['Druid'],Epic,2.8,,Nature
1,Choose One - Give a minion +2 Health and Taunt; or Summon a 2/2 Treant.,,,['Druid'],Rare,4.0,,Nature
5,Battlecry: Transform your Treants into 5/5 Ancients.,4.0,4.0,['Druid'],Epic,3.7,,
2,"Battlecry: Dredge. If it's a Mech, draw it.",3.0,2.0,['Mage'],Rare,4.5,['Mech'],
9,Battlecry: Attack three different random enemies.,8.0,9.0,['Warrior'],Epic,3.2,['Beast'],
2,"At the end of your turn, cast a random spell that costs (3) or less.",0.0,3.0,"['Mage', 'Shaman']",Rare,3.3,['Totem'],
1,Battlecry: Draw a 1-Cost spell.,1.0,1.0,['Hunter'],Common,4.5,['Undead'],
2,Battlecry: Give a random Beast in your hand +1/+1.,3.0,2.0,['Hunter'],Rare,3.8,,
5,"Taunt
Poisonous",1.0,5.0,['Neutral'],Common,1.7,,
7,"Whenever your opponent casts a spell, summon a Burly Rockjaw Trogg.",6.0,6.0,['Neutral'],Legendary,3.5,,
4,Batlecry: Deal 3 daamge to a random enemy minion.,3.0,3.0,['Neutral'],Common,3.0,,
8,Rush. Honorable Kill: Deal 8 damage to the enemy hero.,8.0,8.0,['Neutral'],Common,2.1,,
8,"At the end of your turn, summon two  3/3 Ruffians that attack random enemies.",6.0,8.0,['Warrior'],Rare,4.0,,
1,"After your Hero attacks a minion, your minions attack it too.",1.0,,"['Hunter', 'Demon Hunter']",Epic,4.0,,
4,"Whenever your hero attacks, restore 3 Health to it.",4.0,,['Paladin'],Common,4.5,,
5,Your Beasts have Charge.,2.0,5.0,['Hunter'],,3.7,['Beast'],
7,"Taunt
Deathrattle: Deal 3 damage to all minions.",3.0,7.0,['Neutral'],Rare,3.4,,
1,Whenever you Overload gain +1 Attack per locked Mana Crystal.,1.0,3.0,['Shaman'],Common,4.6,,
8,"Rush. Whenever this attacks a minion, set the defender's Attack and Health to 3.",3.0,12.0,['Paladin'],Legendary,3.3,,
2,Battlecry: Give a friendly minion Spell Damage +1.,2.0,3.0,['Neutral'],Common,3.1,,
5,"Battlecry: Reveal a minion in each deck. If yours costs more, restore 7 Health to your hero.",5.0,5.0,['Paladin'],Rare,3.6,,
3,Battlecry: Summon a random basic Totem.,3.0,2.0,['Shaman'],Common,3.9,,
2,Battlecry: Dredge.,2.0,3.0,['Neutral'],Common,3.1,['Pirate'],
1,Deathrattle: Draw a Deathrattle minion.,1.0,,"['Hunter', 'Demon Hunter']",Rare,3.0,,
4,Deathrattle: Refresh your Mana Crystals.,1.0,,['Druid'],Legendary,3.2,,
3,"Battlecry: If you're holding a Dragon, swap this minion's Attack with another minion's.",2.0,4.0,['Priest'],Epic,4.7,,
5,"Battlecry: If your C'Thun has at least 10 Attack, restore 10 health to your hero.",6.0,5.0,['Priest'],Rare,4.5,,
2,"Battlecry: If any hero took damage this turn, draw a Shadow spell.",2.0,3.0,['Priest'],Common,3.8,,
4,Battlecry: Gain +1 Health for each card in your hand.,4.0,1.0,['Neutral'],Rare,4.5,['Dragon'],
3,"At the end of your turn, give your C'Thun +1/+1 (wherever it is).",3.0,4.0,['Neutral'],Common,4.1,,
3,Battlecry: Deal 1 damage to all enemy minions.,2.0,2.0,['Mage'],Common,3.9,,
2,"Taunt
Battlecry: Give your C'Thun Taunt (wherever it is).",1.0,4.0,['Neutral'],Common,3.5,,
4,"Battlecry: If you're holding a Dragon, gain +1 Attack and Taunt.",2.0,6.0,['Neutral'],Epic,4.5,['Dragon'],
5,"Stealth

Whenever this attacks, draw 2 cards.",5.0,4.0,['Druid'],Rare,4.8,['Beast'],
4,Deathrattle: Summon a 5/5 Faceless Destroyer.,1.0,1.0,['Neutral'],Epic,3.4,,
1,"Battlecry: If you're holding a Dragon, gain +2 Health.",2.0,1.0,['Priest'],Common,4.4,['Dragon'],
3,Summon 1/1 copies of 2 friendly Deathrattle minions that died this game.,,,['Priest'],Rare,4.3,,Shadow
7,"Taunt
Battlecry: If your C'Thun has at least 10 Attack, summon another Emperor.",4.0,6.0,['Neutral'],Legendary,4.6,,
3,Rush. Battlecry: Summon a copy of this.,2.0,1.0,['Neutral'],Rare,3.2,['Murloc'],
1,Give your hero +2 Attack this turn. Add 'Second Slice' to your hand.,,,"['Hunter', 'Demon Hunter']",Common,4.2,,
8,Battlecry: Deal 4 damage to two random enemy minions.,4.0,10.0,['Neutral'],Common,3.2,['Dragon'],
4,"Battlecry: If you've cast a spell while holding this, your next spell casts twice.",4.0,4.0,['Hunter'],Rare,4.6,['Naga'],
2,Discover 2 Warlock cards.,,,['Warlock'],Common,3.6,,Shadow
4,Destroy a minion. Give its stats to a random Undead in your hand.,,,['Warlock'],Rare,3.9,,Shadow
2,Stealth,3.0,1.0,['Neutral'],Common,3.2,,
8,Destroy all minions.,,,['Warlock'],Epic,4.2,,Shadow
3,"At the end of your turn, reduce the Cost of a card in your hand by (1). (50% chance to increase.)",2.0,4.0,['Neutral'],Rare,1.4,,
10,Can't be targeted by spells or Hero Powers.,12.0,12.0,['Druid'],Legendary,3.6,['Beast'],
10,Deal 5 damage. Draw 5 cards. Gain 5 Armor. Summon a 5/5 Ghoul.,,,['Druid'],Epic,4.6,,
10,You must be logged in to post a comment.,7.0,14.0,['Neutral'],Common,2.0,['Beast'],
2,Battlecry: Summon two 1/1 Felwings.,1.0,,"['Hunter', 'Demon Hunter']",Common,4.5,,
2,Deathrattle: Add a random Shadow spell to your hand.,3.0,1.0,['Neutral'],Common,2.9,['Undead'],
7,"Rush

Costs (1) less for each spell you've cast this game.",4.0,4.0,['Druid'],Rare,3.4,['Beast'],
4,"Battlecry: If you've Invoked twice, add 3 Coins to your hand.",3.0,3.0,['Rogue'],Epic,4.3,,
3,"After you play a card with Overload, gain +1/+1.",3.0,4.0,['Shaman'],Common,3.7,['Elemental'],
2,"After you play a Murloc, add a random Murloc to your hand.",2.0,3.0,['Shaman'],Rare,4.8,['Murloc'],
2,You must be logged in to post a comment.,2.0,3.0,['Rogue'],Rare,4.6,,
7,"After this minion survives damage, summon a copy of it.",3.0,5.0,['Neutral'],Rare,2.0,,
2,Deathrattle: Add a random class card to your hand (from your opponent's class).,2.0,2.0,[],Rare,4.5,,
2,Combo: Deal 1 damage.,3.0,2.0,['Rogue'],Common,3.2,,
7,"Rush
Battlecry and Deathrattle: Gain 6 Armor.",6.0,6.0,['Druid'],Epic,4.4,['Undead'],
3,"After your Hero attacks, add a random Murloc to your hand.",3.0,,['Paladin'],Epic,3.6,,
1,"Whenever you summon a minion with Deathrattle, gain +1/+1.",1.0,2.0,['Neutral'],Common,3.0,,
0,"After you play an Undead this turn, give it Reborn.",,,['Priest'],Common,4.1,,Shadow
6,"Taunt
Deathrattle: Deal damage equal to this minion's Attack to all enemy minions.",3.0,7.0,['Priest'],Rare,3.7,,
3,Battlecry: Choose a friendly minion. Gain a copy of its Deathrattle effect.,3.0,4.0,['Rogue'],Rare,4.4,,
6,Resurrect all friendly minions that cost (2) or less.,,,['Druid'],Common,4.2,,
3,Summon two random 2-Cost minions (improved by Spell Damage).,,,['Mage'],Epic,3.2,,
2,Choose an enemy minion. Your minions attack it. Resummon any that die.,,,['Death Knight'],Rare,4.6,,
6,"Destroy a minion.

Gains a bonus effect in your hand.",,,['Rogue'],Epic,3.9,,
3,Give a minion +2/+2. Gains a bonus effect in your hand.,,,['Priest'],Common,3.8,,Holy
3,Gains a bonus effect in your hand.,2.0,,['Paladin'],Rare,3.7,,
6,"Gain 5 Armor.

Gains a bonus effect in your hand.",,,['Warrior'],Common,3.3,,
1,"Quest: Summon 10 Murlocs.

Reward: Megafin.",,,['Shaman'],Legendary,3.7,,
1,"Deal 1 damage to all enemies.

Manathirst (6): With Lifesteal.",,,"['Hunter', 'Demon Hunter']",Rare,4.1,,Fel
6,"Twinspell

Summon a 5/5 Wyvern with Rush.",,,['Hunter'],Rare,3.3,,
3,"For each enemy minion, summon a 1/1 Hound with Charge.",,,['Hunter'],Common,4.6,,
3,"Whenever you summon a minion, deal 5 damage to your Hero.",5.0,5.0,['Warlock'],Epic,3.3,['Demon'],
3,"Battlecry: If a friendly Undead died after your last turn, summon two 3/2 Zombies.",3.0,2.0,['Shaman'],Common,3.8,['Undead'],
6,Deathrattle: Summon a random 5-Cost minion from the past.,5.0,5.0,['Neutral'],Epic,2.4,['Undead'],
2,Can only attack if you cast a spell this turn.,2.0,4.0,['Neutral'],Rare,1.5,['Mech'],
4,Taunt,0.0,9.0,['Neutral'],Common,2.1,['Mech'],
1,"Quest: Summon 20 minions.

Reward: Ramkahen Roar.",,,['Hunter'],Legendary,2.8,,
6,Battlecry: Your opponent casts a random spell from their hand (targets chosen randomly).,5.0,6.0,['Neutral'],Epic,4.0,,
4,"Silence a friendly minion, then summon a copy of it.",,,['Priest'],Common,3.8,,Shadow
1,Transform a friendly minion into one that costs (1) more. Repeatable this turn.,,,['Shaman'],Epic,4.7,,Nature
1,Deal 3 damage to an enemy minion and a random friendly one.,,,['Warlock'],Common,2.4,,Fel
2,Taunt. Deathrattle: Deal 1 damage to all minions.,1.0,3.0,['Neutral'],Common,3.2,,
2,Add a random minion to your hand. It costs (3) less.,,,['Mage'],Rare,4.4,,Arcane
2,Deal 6 damage to a minion. Excess damage hits your hero.,,,['Warlock'],Common,3.4,,Shadow
3,"Whenever you draw a Beast, give it +2/+2.",3.0,4.0,['Neutral'],Epic,3.9,,
1,"Quest: End 4 turns with any unspent Mana.

Reward: Ossirian Tear.",,,['Druid'],Legendary,4.0,,
3,Choose a friendly minion. Destroy it and a random enemy minion.,,,['Warlock'],Rare,3.2,,Shadow
1,"If you have a weapon, give it +1/+1. Otherwise equip a 1/3 weapon.",,,['Warrior'],Rare,3.8,,
2,"Usually, a vanilla minion with no interesting effect is just a pack filler. Just a variation on already existing stuff, just with another stat distribution. This, however, is a bit different. Not only it has above vanilla stats (vanilla 2-drops have 5 stats in total, this has 6), but the distribution makes it incredibly durable. 5 health is very hard to take down so early in the game, meaning that this minion will stick most of the time when dropped on the curve.",1.0,5.0,['Neutral'],Common,4.1,['Mech'],
5,Battlecry: Give a friendly Mech +4 Health.,5.0,5.0,['Priest'],Rare,3.3,['Mech'],
1,Your spells this turn are Poisonous.,,,['Hunter'],Epic,3.8,,
3,Deathrattle: Draw a Mech from your deck.,3.0,3.0,['Hunter'],Common,3.8,['Mech'],
13,Costs (1) less for each friendly minion that died this game.,8.0,8.0,"['Hunter', 'Demon Hunter']",Epic,3.6,['Demon'],
1,Deathrattle: Add a 2/1 Lost Soul to your hand.,2.0,1.0,"['Hunter', 'Demon Hunter']",Common,3.7,,
5,"Whenever a friendly minion dies, give your C'Thun +1/+1 (wherever it is).",5.0,6.0,['Warlock'],Common,3.7,,
6,"Battlecry: Both players draw a card. If it's a Dragon, summon it.",5.0,5.0,['Neutral'],Rare,2.7,,
9,Battlecry: Equip a 5/3 Lifesteal weapon.,,,['Paladin'],Legendary,4.6,,
6,"Deathrattle: Give a minion in your hand +4/+2. When it dies, reequip this.",4.0,,['Paladin'],Legendary,4.4,,
7,Battlecry: Increase your maximum hand size to 12. Draw 4 cards.,4.0,4.0,['Warlock'],Legendary,4.6,,
9,Battlecry: Gain Stealth until your next turn.,,,['Rogue'],Legendary,4.1,,
5,"At the start of your turn, set this minion's Attack to 7.",0.0,7.0,['Neutral'],Epic,2.2,,
3,"Whenever this minion survives damage, summon a 2/2 Ghoul.",1.0,4.0,['Warrior'],Rare,3.5,,
2,Give your hero +5 Health. Spend 3 Corpses to gain 5 more and draw a card.,,,['Death Knight'],Rare,4.3,,
2,Combo: Add a copy of the last card your opponent played to your hand.,2.0,3.0,['Rogue'],Legendary,4.0,,
6,Return all minions to their owner's hand.,,,['Rogue'],Common,3.5,,
