mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
4,Destroy a minion  Give its stats to a random Undead in your hand ,,,['Warlock'],Rare,3.9,,Shadow
2,Stealth,3.0,1.0,['Neutral'],Common,3.2,,
8,Destroy all minions ,,,['Warlock'],Epic,4.2,,Shadow
3,At the end of your turn  reduce the Cost of a card in your hand by (1)  (50% chance to increase ),2.0,4.0,['Neutral'],Rare,1.4,,
10,Can't be targeted by spells or Hero Powers ,12.0,12.0,['Druid'],Legendary,3.6,['Beast'],
10,Deal 5 damage  Draw 5 cards  Gain 5 Armor  Summon a 5/5 Ghoul ,,,['Druid'],Epic,4.6,,
10,You must be logged in to post a comment ,7.0,14.0,['Neutral'],Common,2.0,['Beast'],
2,Battlecry :  Summon two 1/1 Felwings ,1.0,,"['Hunter', 'Demon Hunter']",Common,4.5,,
2,Deathrattle : Add a random Shadow spell to your hand ,3.0,1.0,['Neutral'],Common,2.9,['Undead'],
7,RushCosts (1) less for each spell you've cast this game ,4.0,4.0,['Druid'],Rare,3.4,['Beast'],
4,Battlecry : If you'veInvoked twice  add 3 Coins to your hand ,3.0,3.0,['Rogue'],Epic,4.3,,
3,After you play a card with Overload  gain +1/+1 ,3.0,4.0,['Shaman'],Common,3.7,['Elemental'],
2,After you play a Murloc  add a random Murloc to your hand ,2.0,3.0,['Shaman'],Rare,4.8,['Murloc'],
2,You must be logged in to post a comment ,2.0,3.0,['Rogue'],Rare,4.6,,
7,After this minion survives damage  summon a copy of it ,3.0,5.0,['Neutral'],Rare,2.0,,
2,Deathrattle :  Add a random class card to your hand (from your opponent's class) ,2.0,2.0,[],Rare,4.5,,
2,Combo :  Deal 1 damage ,3.0,2.0,['Rogue'],Common,3.2,,
7,RushBattlecry and Deathrattle : Gain 6 Armor ,6.0,6.0,['Druid'],Epic,4.4,['Undead'],
3,After your Hero attacks  add a random Murloc to your hand ,3.0,,['Paladin'],Epic,3.6,,
1,Whenever you summon a minion with Deathrattle  gain +1/+1 ,1.0,2.0,['Neutral'],Common,3.0,,
0,After you play an Undead this turn  give itReborn ,,,['Priest'],Common,4.1,,Shadow
6,TauntDeathrattle : Deal damage equal to this minion's Attack to all enemy minions ,3.0,7.0,['Priest'],Rare,3.7,,
3,Battlecry :  Choose a friendly minion Gain a copy of its Deathrattle effect ,3.0,4.0,['Rogue'],Rare,4.4,,
6,Resurrect all friendly minions that cost (2) or less ,,,['Druid'],Common,4.2,,
3,Summon two random 2-Cost minions (improved by Spell Damage) ,,,['Mage'],Epic,3.2,,
2,Choose an enemy minion  Your minions attack it  Resummon any that die ,,,['Death Knight'],Rare,4.6,,
6,Destroy a minion Gains a bonus effect in your hand ,,,['Rogue'],Epic,3.9,,
3,Give a minion +2/+2  Gains a bonus effect in your hand ,,,['Priest'],Common,3.8,,Holy
3,Gains a bonus effect in your hand ,2.0,,['Paladin'],Rare,3.7,,
6,Gain 5 Armor Gains a bonus effect in your hand ,,,['Warrior'],Common,3.3,,
1,Quest :  Summon 10 Murlocs Reward :  Megafin ,,,['Shaman'],Legendary,3.7,,
1,Deal 1 damage to all enemies Manathirst (6) : With Lifesteal ,,,"['Hunter', 'Demon Hunter']",Rare,4.1,,Fel
6,TwinspellSummon a 5/5 Wyvern withRush ,,,['Hunter'],Rare,3.3,,
3,For each enemy minion  summon a 1/1 Hound with Charge ,,,['Hunter'],Common,4.6,,
3,Whenever you summon a minion  deal 5 damage to your Hero ,5.0,5.0,['Warlock'],Epic,3.3,['Demon'],
3,Battlecry : If a friendly Undead died after your last turn  summon two 3/2 Zombies ,3.0,2.0,['Shaman'],Common,3.8,['Undead'],
6,Deathrattle : Summon a random 5-Cost minion from the past ,5.0,5.0,['Neutral'],Epic,2.4,['Undead'],
2,Can only attack if you cast a spell this turn ,2.0,4.0,['Neutral'],Rare,1.5,['Mech'],
4,Taunt,0.0,9.0,['Neutral'],Common,2.1,['Mech'],
1,Quest : Summon 20 minions Reward : Ramkahen Roar ,,,['Hunter'],Legendary,2.8,,
6,Battlecry : Your opponent casts a random spell from their hand (targets chosen randomly) ,5.0,6.0,['Neutral'],Epic,4.0,,
4,Silencea friendly minion  then summon a copy of it ,,,['Priest'],Common,3.8,,Shadow
1,Transform a friendly minion into one that costs (1) more  Repeatable this turn ,,,['Shaman'],Epic,4.7,,Nature
1,Deal 3 damage to an enemy minion and a random friendly one ,,,['Warlock'],Common,2.4,,Fel
2,Taunt  Deathrattle :  Deal 1 damage to all minions ,1.0,3.0,['Neutral'],Common,3.2,,
2,Add a random minion to your hand  It costs (3) less ,,,['Mage'],Rare,4.4,,Arcane
2,Deal 6 damage to a minion  Excess damage hits your hero ,,,['Warlock'],Common,3.4,,Shadow
3,Whenever you draw a Beast  give it +2/+2 ,3.0,4.0,['Neutral'],Epic,3.9,,
1,Quest : End 4 turns with any unspent Mana Reward : Ossirian Tear ,,,['Druid'],Legendary,4.0,,
3,Choose a friendly minion  Destroy it and a random enemy minion ,,,['Warlock'],Rare,3.2,,Shadow
1,If you have a weapon  give it +1/+1  Otherwise equip a 1/3 weapon ,,,['Warrior'],Rare,3.8,,
2,Usually  a vanilla minion with no interesting effect is just a pack filler  Just a variation on already existing stuff  just with another stat distribution  This  however  is a bit different  Not only it has above vanilla stats (vanilla 2-drops have 5 stats in total  this has 6)  but the distribution makes it incredibly durable  5 health is very hard to take down so early in the game  meaning that this minion will stick most of the time when dropped on the curve ,1.0,5.0,['Neutral'],Common,4.1,['Mech'],
5,Battlecry :  Give a friendly Mech +4 Health ,5.0,5.0,['Priest'],Rare,3.3,['Mech'],
1,Your spells this turn are Poisonous ,,,['Hunter'],Epic,3.8,,
3,Deathrattle : Draw a Mech from your deck ,3.0,3.0,['Hunter'],Common,3.8,['Mech'],
13,Costs (1) less for each friendly minion that died this game ,8.0,8.0,"['Hunter', 'Demon Hunter']",Epic,3.6,['Demon'],
1,Deathrattle : Add a 2/1 Lost Soul to your hand ,2.0,1.0,"['Hunter', 'Demon Hunter']",Common,3.7,,
5,Whenever a friendly minion dies  give your C'Thun +1/+1 (wherever it is) ,5.0,6.0,['Warlock'],Common,3.7,,
6,Battlecry : Both players draw a card  If it's a Dragon  summon it ,5.0,5.0,['Neutral'],Rare,2.7,,
9,Battlecry :  Equip a 5/3 Lifesteal weapon ,,,['Paladin'],Legendary,4.6,,
6,Deathrattle :  Give a minion in your hand +4/+2  When it dies  reequip this ,4.0,,['Paladin'],Legendary,4.4,,
7,Battlecry : Increase your maximum hand size to 12  Draw 4 cards ,4.0,4.0,['Warlock'],Legendary,4.6,,
9,Battlecry :  Gain Stealth until your next turn ,,,['Rogue'],Legendary,4.1,,
5,At the start of your turn  set this minion's Attack to 7 ,0.0,7.0,['Neutral'],Epic,2.2,,
3,Whenever this minion survives damage  summon a 2/2 Ghoul ,1.0,4.0,['Warrior'],Rare,3.5,,
2,Give your hero +5 Health  Spend 3Corpses to gain 5 more and draw a card ,,,['Death Knight'],Rare,4.3,,
2,Combo : Add a copy of the last card your opponent played to your hand ,2.0,3.0,['Rogue'],Legendary,4.0,,
6,Return all minions to their owner's hand ,,,['Rogue'],Common,3.5,,
4,Battlecry : If this costs less than every minion in your deck  reduce their Cost by (3) ,4.0,4.0,['Neutral'],Legendary,4.1,,
3,Secret :  When a minion attacks your hero  destroy it ,,,['Mage'],Rare,3.5,,Fire
4,Battlecry :  Freezeall enemy minions  If any are alreadyFrozen  deal 4 damage to them instead ,3.0,3.0,['Mage'],Legendary,4.5,,
8,Battlecry :  Draw a Rush minion to gain Rush  Repeat for Taunt and Divine Shield ,7.0,7.0,['Neutral'],Legendary,4.6,,
10,Battlecry :  Draw 3 cards  Put any minions you drew directly into the battlefield ,7.0,7.0,['Warrior'],Legendary,4.0,,
2,Discovertwo spells that cost (3) or less  Swap their Costs ,,,['Mage'],Rare,3.6,,
5,Battlecry : Summon two 1/1 Whelps  Each gains aDeathrattle from your minions that died this game ,4.0,4.0,['Neutral'],Legendary,4.5,,
4,Battlecry : If you'veInvoked twice  draw 3 cards ,5.0,4.0,['Warlock'],Epic,4.5,,
3,Give a minion +2/+4 and Spell Damage +1 ,,,['Priest'],Common,4.4,,Holy
4,Deal 4 damage to a minion  Costs (0) if you're holding a card from another class ,,,['Rogue'],Rare,4.6,,
4,Outcast : Draw 2Deathrattleminions ,4.0,4.0,"['Hunter', 'Demon Hunter']",Epic,3.5,,
3,Secret : After an enemy minion attacks your hero  summon a copy of it to attack the enemy hero ,,,['Mage'],Epic,2.8,,
7,Rush Costs (1) less for eachOutcast card you've played this game ,5.0,5.0,"['Hunter', 'Demon Hunter']",Rare,3.2,['Demon'],
5,Poisonous,2.0,5.0,['Neutral'],Common,1.5,,
2,MagneticPoisonous,2.0,2.0,['Hunter'],Common,4.5,['Mech'],
3,PoisonousBattlecry : Discover a spell ,1.0,3.0,['Neutral'],Common,3.6,['Beast'],
4,Poisonous,1.0,,['Hunter'],Rare,2.0,,
2,Secret :  When one of your minions is attack  summon a 2/3 Poisonous Cobra ,,,['Hunter'],Rare,3.8,,
5,Your minions cost (3) more ,7.0,6.0,['Neutral'],Common,2.4,,
6,Battlecry : Change the Health of all enemy minions to 1 ,7.0,6.0,['Hunter'],Legendary,4.4,['Dragon'],
5,Battlecry :  Adapt ,5.0,4.0,['Druid'],Common,3.0,['Beast'],
7,Battlecry : Equip Thori'dal  the Stars' Fury ,5.0,6.0,['Hunter'],Legendary,2.8,,
1,Give your hero +2 Attack this turn  Gain 2 Armor Finale : Play your last Riff ,,,['Warrior'],Common,2.8,,
4,While you'reOverloaded  your other minions have +2 Attack ,2.0,6.0,['Shaman'],Legendary,4.0,,
4,After you cast a Holy spell  summon a 2/2 Medic with Lifesteal ,3.0,5.0,['Paladin'],Epic,3.8,,
4,Whenever you cast a spell  summon a random 2-Cost minion ,3.0,3.0,['Mage'],Common,3.6,['Beast'],
5,Your Arcane spells cast twice ,3.0,5.0,['Mage'],Legendary,4.6,['Elemental'],
1,Deathrattle : Shuffle 4 Acorns into your deck  When drawn  summon a 2/1 Squirrel ,2.0,1.0,['Druid'],Rare,3.8,['Beast'],
2,Battlecry : Give a minion in your hand Attack equal to this minion's Attack ,3.0,2.0,['Death Knight'],Rare,3.0,['Beast'],
3,After this minion attacks a hero  Adapt ,3.0,3.0,['Neutral'],Rare,3.6,['Beast'],
2,LifestealRush,1.0,3.0,['Neutral'],Common,2.5,['Beast'],
2,Whenever this minion deals damage  gain that much Armor ,2.0,2.0,['Warrior'],Common,3.2,['Mech'],
1,After you cast a spell  gain +1 Attack until your next turn ,1.0,3.0,['Neutral'],Rare,3.2,['Naga'],
3,At the end of your turn  add a random Concoction to your hand ,2.0,4.0,['Rogue'],Epic,4.0,['Undead'],
3,Summon two 2/2 Demons withLifesteal ,,,"['Hunter', 'Demon Hunter']",Common,2.6,,
2,Give a friendly minion +1/+1 for each Imp you control ,,,['Warlock'],Rare,3.4,,
5,PoisonousRush,1.0,3.0,['Hunter'],Common,2.2,['Beast'],
2,Lifesteal,2.0,2.0,['Neutral'],Common,1.8,['Demon'],
4,Outcast : Summon two 1/1 Demons ,5.0,4.0,"['Hunter', 'Demon Hunter']",Common,2.4,,
1,Battlecry :  Your Hero Power becomes 'Summon a 1/1 Murloc ',1.0,3.0,['Paladin'],Epic,4.0,['Murloc'],
5,Combo :  Destroy a minion ,3.0,4.0,['Rogue'],Epic,4.6,,
7,After you attack  summon two 1/1 Silver Hand Recruits ,4.0,,['Paladin'],Rare,2.6,,
2,Add 2 random Deathrattle cards to your hand ,,,['Rogue'],Common,2.5,,Shadow
3,During your turn  your hero is Immune ,4.0,3.0,['Neutral'],Common,4.1,,
4,Battlecry : Gain +1 Attack for each spell in your hand ,1.0,6.0,['Neutral'],Common,2.1,,
1,Deathrattle : Add an 'Arcane Missiles' spell to your hand ,1.0,1.0,['Mage'],Common,4.4,['Elemental'],
4,Whenever you cast a spell  summon a 1/1 Violet Apprentice ,3.0,5.0,['Neutral'],Rare,3.9,,
6,TauntSpell Damage +1,4.0,7.0,['Neutral'],Common,2.1,,
8,Deathrattle :  Summon seven 1/1 Grubs ,7.0,7.0,['Neutral'],Common,3.7,['Beast'],
5,Battlecry :  Give a friendly Beast +2/+2 ,4.0,5.0,['Druid'],Rare,3.1,,
2,Draw a minion  Restore Health to your hero equal to its Cost ,,,['Paladin'],Common,4.4,,Holy
2,At the end of your turn  restore 4 Health to your hero ,0.0,3.0,['Shaman'],Rare,2.8,['Totem'],
3,Choose a friendly minion Summon a copy of it with 1 Health remaining ,,,['Priest'],Epic,3.2,,Shadow
4,Give your minions Deathrattle : Resummon this minion ,,,['Shaman'],Rare,3.6,,Nature
2,Deathrattle :  Give all Demons in your hand +1/+1 ,2.0,2.0,['Warlock'],Rare,3.2,['Demon'],
8,Destroy half of each player's deck ,,,['Warlock'],Epic,2.7,,Shadow
6,Inspire :  Destroy a random minion for each player ,5.0,4.0,['Warlock'],Rare,2.1,['Demon'],
5,Taunt  Battlecry : Destroy a Soul Fragment in your deck to gain +3/+3 ,4.0,5.0,['Warlock'],Epic,4.3,['Demon'],
4,Battlecry : For each spell in your hand  deal 1 damage to a random enemy minion ,3.0,4.0,['Priest'],Rare,3.4,,
3,Battlecry :  Swap the Attack and Health of all other minions ,3.0,3.0,['Neutral'],Epic,3.9,['Demon'],
4,LifestealDeal 4 damage ,,,['Priest'],Common,3.1,,Shadow
3,Battlecry :  Destroy both adjacent minions and gain their Attack and Health ,3.0,4.0,['Warlock'],Rare,3.3,['Demon'],
1,During your turn  your hero isImmune ,1.0,3.0,['Warlock'],Common,4.7,['Demon'],
4,Deathrattle :  Put a Demon from your hand into the battlefield ,3.0,4.0,['Warlock'],Common,4.6,['Demon'],
2,Deathrattle : Give all Murlocs in your hand +1/+1 ,3.0,2.0,['Warlock'],Rare,3.7,['Murloc'],
9,TauntDeathrattle :  Summon three 1/3 Demons with Taunt ,3.0,9.0,['Warlock'],Epic,4.1,['Demon'],
1,Both heroes take one extra damage from all sources ,1.0,3.0,['Priest'],Epic,3.6,,
1,Taunt,1.0,3.0,['Warlock'],Common,4.6,['Demon'],
2,Deathrattle :  Deal 3 damage to a random enemy minion ,1.0,1.0,['Neutral'],Common,3.0,['Elemental'],
2,Deathrattle : Deal 2 damage to a random enemy ,2.0,2.0,['Neutral'],Common,2.8,,
6,Costs (1) less for each minion that died this turn ,6.0,4.0,['Neutral'],Common,2.9,['Dragon'],
9,Taunt  Costs (1) less for each minion that died this turn ,7.0,8.0,['Druid'],Rare,2.7,,
3,Deal 2 damage to all minions ,,,['Mage'],Rare,4.3,,Fire
5,Deal 15 damage randomly split among all minions Overload :  (2),,,['Shaman'],Rare,3.4,,Fire
2,Choose a minion  When it dies  deal 3 damage to all other minions ,,,['Mage'],Epic,3.6,,Fire
7,Battlecry :  Adapt  then Adapt ,5.0,6.0,['Neutral'],Rare,3.8,['Beast'],
5,Battlecry :  Swap Health with another minion ,6.0,2.0,['Priest'],Legendary,3.9,,
1,Summon two 1/1 Sparks with Rush  Overload :  (1),,,['Shaman'],Rare,2.8,,Nature
4,Draw 3 spells Finale : Discovera copy of one ,,,['Mage'],Epic,4.7,,Arcane
1,Battlecry :  Restore 2 Health ,2.0,1.0,['Neutral'],Common,2.7,,
3,Battlecry :  Choose a minion Deathrattle :  Destroy the chosen minion ,1.0,1.0,['Neutral'],Epic,4.5,,
5,TauntFreeze any character damaged by this minion ,2.0,7.0,['Shaman'],Rare,3.8,,
3,At the end of your turn  draw until you have 3 cards ,1.0,3.0,['Neutral'],Rare,4.8,,
3,Deathrattle :  If it's your opponent's turn  summon a 2/2 Ghoul ,3.0,1.0,['Neutral'],Common,1.9,,
2,Battlecry : Give a friendly minion Deathrattle : Summon a 2/2 Zombie withRush ,2.0,2.0,['Neutral'],Common,3.4,['Undead'],
2,TauntBattlecry :  Deal 2 damage to your hero ,2.0,4.0,['Warlock'],Common,4.6,['Demon'],
3,Battlecry : Discovera spell or pick a mystery choice ,2.0,3.0,['Neutral'],Epic,3.5,,
3,Your weapon has +2 Attack ,3.0,3.0,['Rogue'],Common,3.9,,
4,Deathrattle : Return a random friendly minion to your hand  It costs (2) less ,4.0,,['Rogue'],Epic,3.3,,
4,Battlecry :  Silence your other minions ,3.0,5.0,['Neutral'],Rare,2.8,,
1,After you play an Elemental  gain +1 Attack ,1.0,3.0,['Shaman'],Common,4.7,['Elemental'],
4,Destroy an undamaged minion ,,,['Rogue'],Common,3.8,,
3,TauntIf you discard this minion  summon it ,2.0,5.0,['Warlock'],Common,4.2,['Undead'],
8,Lifesteal  Rush  Windfury,4.0,8.0,['Shaman'],Common,4.6,['Elemental'],
3,Echo,3.0,3.0,['Neutral'],Common,2.0,,
1,Combo :  Discovera Mage spell ,1.0,2.0,"['Mage', 'Rogue']",Common,4.5,,
2,Secret :  When an enemy attacks your hero  summon a 3-Cost minion as the new target ,,,['Hunter'],Rare,3.8,,
2,Battlecry : Add a 1-Cost spell from your class to your hand ,2.0,2.0,['Neutral'],Common,3.2,,
4,Deal 3 damage to a minion  If that kills it  add a Coin to your hand ,,,['Rogue'],Epic,2.1,,
3,Add a random Warrior minion  spell and weapon to your hand ,,,['Warrior'],Rare,3.2,,
7,You must be logged in to post a comment ,7.0,7.0,['Neutral'],,2.0,,
4,Battlecry :  Copy all Dragons in your hand ,4.0,3.0,['Warrior'],Legendary,3.9,,
1,Enrage :  +1 Attack ,1.0,3.0,['Warrior'],Common,3.2,['Mech'],
4,TauntBattlecry : If you're holding a Demon that costs (5) or more  gain +1/+2 ,2.0,6.0,"['Hunter', 'Demon Hunter']",Rare,3.1,,
3,Choose One - Transform into one of Loti's four dinosaur forms ,1.0,2.0,['Druid'],Legendary,3.3,,
5,Magnetic,6.0,5.0,['Neutral'],Common,3.1,['Mech'],
5,After attacking a minion  your hero may attack again ,3.0,,"['Hunter', 'Demon Hunter']",Epic,3.5,,
3,Your Silver Hand Recruits have +2 Attack andTaunt ,3.0,4.0,['Paladin'],Common,3.1,,
3,Battlecry : Choose an enemy minion  Battle it to the death!,1.0,10.0,['Warrior'],Epic,3.6,,
2,EchoDeal 1 damage to all minions ,,,['Warrior'],Common,4.2,,
3,Whenever you summon a minion with 3 or less Attack  give itCharge ,2.0,3.0,['Warrior'],Common,1.6,,
1,Frenzy : Gain +1 Attack fo each damaged character ,1.0,3.0,['Warrior'],Rare,3.8,,
4,Rush,5.0,4.0,['Warrior'],Common,3.0,,
4,Battlecry :  Discovera Beast in your deck  Give all copies of it +2/+1 (wherever they are) ,3.0,4.0,['Hunter'],Epic,3.9,,
1,Battlecry :  If you played 2 spells this turn  deal 2 damage ,2.0,1.0,['Shaman'],Common,1.8,,
5,Battlecry : Deal 3 damage to a minion and all other of the same minion type ,3.0,3.0,['Neutral'],Epic,3.5,,
5,StealthReborn,4.0,2.0,['Neutral'],Common,2.2,,
7,Poisonous,3.0,9.0,['Neutral'],Common,1.5,['Beast'],
4,Freeze any character damaged by this minion ,3.0,6.0,['Mage'],Rare,4.4,['Elemental'],
3,StealthHasPoisonous while you have no other minions ,2.0,5.0,['Rogue'],Common,2.4,['Beast'],
2,Battlecry :  Your next Hero Power this turn costs (0) ,2.0,1.0,['Neutral'],Rare,2.8,,
1,Set the Attack of all enemy minions to 1 until your next turn ,,,"['Paladin', 'Priest']",Common,3.8,,
1,TauntDivine Shield,0.0,2.0,['Neutral'],Common,2.8,['Elemental'],
5,Deathrattle : Shuffle a Candle into your deck that resummons Waxdread when drawn ,7.0,5.0,['Rogue'],Legendary,4.2,['Dragon'],
2,DiscoveraBattlecry minion  Reduce its Cost by (2) ,,,['Rogue'],Common,3.3,,
2,Outcast : Reduce the Cost of left and right-most cards in your hand by (1) ,2.0,2.0,"['Hunter', 'Demon Hunter']",Epic,3.7,['Naga'],
5,Taunt  Battlecry : Swap the Attack of the highest and lowest Attack minion ,2.0,8.0,['Paladin'],Rare,3.3,['Pirate'],
4,Deathrattle :  Add a random Legendary minion to your hand ,4.0,3.0,['Neutral'],Epic,3.1,['Mech'],
3,Battlecry : If you control aLackey  deal 3 damage ,3.0,3.0,['Shaman'],Rare,4.5,['Beast'],
3,Battlecry : If you have a weapon equipped  give it +1/+1  Otherwise  draw a weapon ,3.0,2.0,['Warrior'],Rare,4.4,,
2,Each player equips a 2/3 Weapon and gains 6 Armor ,,,['Warrior'],Common,3.2,,
1,Deathrattle :  Shuffle this minion into your opponent's deck ,1.0,1.0,['Neutral'],Epic,3.3,['Beast'],
1,Deathrattle :  Add a ra ndom Beast card to your hand ,1.0,1.0,['Hunter'],Common,4.3,['Beast'],
5,Summon two 1/2 Poisonous Spiders ,,,['Druid'],Common,1.5,,Shadow
4,Adjacent minions can't be targeted by spells or Hero Powers ,2.0,5.0,['Mage'],Epic,2.4,,
3,After your hero attacks  give a random friendly minion +1/+1 ,3.0,,['Shaman'],Rare,3.2,,
3,Frenzy and Honorable Kill : Draw a card ,1.0,5.0,['Neutral'],Epic,2.4,,
1,After your hero attacks  give a minion in your hand +1 Attack ,1.0,,['Warrior'],Rare,3.6,,
2,Battlecry :  Summon a 0/2 Goblin Bomb ,2.0,1.0,['Neutral'],Common,2.1,,
4,Battlecry and Frenzy : Deal 1 damage to all other minions ,3.0,6.0,['Warrior'],Common,4.0,,
2,Windfury,3.0,2.0,['Shaman'],Common,4.6,['Mech'],
2,Whenever you play aCombo card  add a randomCombo card to your hand ,1.0,2.0,['Rogue'],Epic,2.8,,
8,Destroy all minions and all copies of them (wherever they are) ,,,['Priest'],Epic,4.2,,Nature
3,Battlecry : If you've cast a spell last turn Discoveran Elemental ,4.0,3.0,['Mage'],Rare,2.5,"['Naga', 'Elemental']",
1,Deal 1 damage to ALL minions ,,,['Warrior'],Common,3.5,,
8,Your minions withWindfuryhaveMega-Windfury ,6.0,6.0,['Neutral'],Epic,2.6,['Elemental'],
1,Silencea friendly minion  then deal damage equal to its Attack randomly split among all enemy minions ,,,['Priest'],Rare,3.9,,Shadow
0,Add aLackey to your hand ,,,['Priest'],Common,3.7,,
5,TauntDeathrattle :  Shuffle 'The Storm Guardian' into your deck ,5.0,5.0,['Shaman'],Legendary,4.5,,
4,You start the game with one of Whizbang's Wonderful Decks!,4.0,5.0,['Neutral'],Legendary,4.0,,
